id,gender,age,lifecycle,delivery_options,online_ordering_flow,chocolate_quality,chocolate_variety,chocolate_uniqueness,innovation,inspiration,payment_options,price_fairness,price_variety,price_comparison,packaging,satisfaction
8081822,Male,56,Returning,2,2,3,5,2,4,5,5,4,5,4,2,Satisfied
2670444,Male,10,First-time,4,4,1,4,3,5,3,4,4,4,1,4,Neutral or Dissatisfied
1438837,Male,43,Returning,2,2,3,4,2,4,5,4,5,3,4,2,Satisfied
7130631,Male,57,Returning,4,4,3,5,4,4,5,5,4,5,4,4,Satisfied
6293383,Female,48,Returning,3,2,5,5,3,5,1,2,2,1,5,2,Neutral or Dissatisfied
2086366,Male,52,Returning,2,2,5,4,2,3,5,3,3,2,3,2,Satisfied
5539356,Female,59,Returning,2,2,4,5,2,4,5,4,5,2,4,2,Satisfied
9140436,Male,55,Returning,5,3,4,3,3,4,2,4,2,2,5,3,Neutral or Dissatisfied
5139237,Male,25,First-time,4,0,3,0,1,5,2,2,2,2,4,0,Satisfied
7714369,Female,23,First-time,3,5,1,5,1,1,5,4,5,5,4,5,Satisfied
4039463,Female,23,Returning,1,2,4,2,3,2,5,1,5,5,4,2,Neutral or Dissatisfied
2506600,Female,11,Returning,2,3,1,3,3,4,3,2,3,3,4,3,Neutral or Dissatisfied
6084262,Female,39,Returning,2,2,2,4,2,4,4,3,4,4,2,4,Satisfied
444023,Male,39,First-time,1,1,5,1,4,4,1,5,5,5,4,1,Neutral or Dissatisfied
620020,Female,22,First-time,2,4,4,4,4,4,5,4,5,5,4,4,Neutral or Dissatisfied
2231148,Female,53,Returning,1,0,4,3,2,5,3,0,1,5,5,3,Neutral or Dissatisfied
5189368,Female,63,Returning,2,4,2,4,4,2,3,4,4,3,2,4,Neutral or Dissatisfied
9058265,Female,36,Returning,3,3,5,4,3,5,5,5,5,3,5,3,Satisfied
7217583,Male,58,Returning,1,1,2,2,1,5,2,4,2,2,1,2,Neutral or Dissatisfied
404454,Female,46,Returning,1,1,3,4,1,4,4,4,2,3,4,4,Neutral or Dissatisfied
2801348,Female,15,Returning,5,5,5,5,3,3,3,2,3,3,5,5,Satisfied
5817345,Male,34,Returning,2,1,2,1,3,2,5,1,1,1,2,1,Neutral or Dissatisfied
1189876,Female,26,Returning,3,3,5,4,3,5,4,4,4,4,4,3,Satisfied
7658000,Female,35,Returning,1,4,4,4,1,1,4,1,4,4,3,4,Neutral or Dissatisfied
1765243,Male,38,First-time,4,1,4,4,1,1,4,5,4,1,3,1,Neutral or Dissatisfied
1091659,Male,40,Returning,1,1,5,4,1,5,5,5,5,3,5,1,Satisfied
6493707,Female,70,Returning,4,3,5,5,5,5,4,3,3,3,5,3,Neutral or Dissatisfied
7485399,Male,48,Returning,5,3,4,3,1,4,5,2,5,5,5,3,Neutral or Dissatisfied
8775925,Male,39,Returning,1,1,2,5,1,4,5,3,5,5,5,5,Satisfied
6774535,Male,35,Returning,3,2,1,2,3,4,3,2,3,3,1,2,Neutral or Dissatisfied
5766032,Male,57,Returning,1,1,4,5,1,5,4,5,4,2,5,1,Satisfied
5549620,Male,47,Returning,5,5,3,5,5,4,4,4,5,2,4,5,Satisfied
4226774,Female,38,Returning,1,1,3,2,1,3,2,5,2,2,3,2,Neutral or Dissatisfied
3443395,Female,27,First-time,1,1,3,1,2,3,2,3,2,2,3,1,Neutral or Dissatisfied
3135527,Male,15,Returning,3,3,3,5,3,3,4,5,4,4,5,3,Satisfied
9272397,Male,8,Returning,4,5,3,5,1,3,2,4,3,3,5,5,Satisfied
3997835,Male,21,Returning,5,3,5,3,2,3,2,4,2,2,5,3,Neutral or Dissatisfied
3358891,Female,30,Returning,1,1,4,4,1,4,5,3,5,5,5,1,Satisfied
5378832,Male,23,First-time,2,2,1,2,4,4,1,4,1,1,4,2,Neutral or Dissatisfied
8017286,Female,31,Returning,1,1,1,1,1,1,1,2,1,1,4,1,Neutral or Dissatisfied
1033928,Female,38,First-time,2,2,5,2,1,4,1,4,1,1,4,2,Neutral or Dissatisfied
9937841,Female,46,Returning,4,2,1,1,4,5,3,5,2,2,5,4,Satisfied
9010325,Male,9,Returning,4,2,5,2,1,3,4,2,3,3,5,2,Neutral or Dissatisfied
1634175,Male,27,First-time,2,2,3,2,3,4,5,2,5,5,4,2,Neutral or Dissatisfied
8833887,Female,15,Returning,5,4,3,4,5,3,2,2,2,2,4,4,Neutral or Dissatisfied
9622226,Female,46,Returning,5,3,1,2,5,5,4,5,5,5,5,5,Satisfied
2134676,Female,21,Returning,4,5,2,3,4,1,3,3,3,3,4,3,Neutral or Dissatisfied
9262945,Male,10,Returning,5,2,5,2,3,4,3,4,3,3,5,2,Neutral or Dissatisfied
8893478,Male,39,Returning,5,5,3,5,5,3,4,3,5,3,3,5,Satisfied
5287778,Male,21,Returning,5,5,5,5,2,4,1,4,1,1,4,3,Neutral or Dissatisfied
4465986,Male,69,Returning,4,2,5,2,2,3,5,5,5,5,5,2,Neutral or Dissatisfied
2160779,Male,38,Returning,5,5,5,2,5,5,2,5,5,5,5,5,Satisfied
6800602,Male,48,Returning,2,2,3,5,2,5,4,5,4,3,5,2,Satisfied
9096894,Female,24,Returning,4,4,4,4,4,4,4,2,4,4,3,4,Neutral or Dissatisfied
8752185,Female,53,Returning,1,3,4,3,1,2,4,2,2,5,2,2,Neutral or Dissatisfied
471407,Male,23,Returning,2,2,2,1,2,2,2,2,2,2,2,2,Neutral or Dissatisfied
3554650,Male,52,Returning,5,2,5,2,3,4,2,4,2,2,5,2,Neutral or Dissatisfied
4741142,Male,57,Returning,4,2,3,2,2,3,4,4,4,4,4,2,Neutral or Dissatisfied
7233808,Female,31,Returning,4,1,5,1,3,4,3,3,3,3,4,1,Neutral or Dissatisfied
1747369,Female,42,Returning,3,3,2,4,3,3,4,3,4,5,3,3,Neutral or Dissatisfied
6454899,Female,41,Returning,4,4,3,5,4,4,4,5,5,5,4,4,Satisfied
4764528,Female,57,Returning,4,4,5,5,4,4,5,4,4,2,4,4,Satisfied
96325,Male,33,Returning,4,2,3,2,1,3,1,5,1,1,4,2,Neutral or Dissatisfied
3113662,Male,45,Returning,2,2,4,2,2,1,2,1,3,2,1,1,Neutral or Dissatisfied
9710289,Female,57,Returning,5,5,4,4,5,2,4,5,4,4,3,5,Satisfied
5217154,Male,30,Returning,4,4,4,4,4,4,4,1,4,4,4,4,Satisfied
5025649,Male,34,First-time,2,2,4,4,3,2,4,5,4,2,5,2,Neutral or Dissatisfied
9741427,Male,26,First-time,5,3,1,3,2,4,1,4,1,1,4,3,Neutral or Dissatisfied
8591884,Male,50,Returning,3,3,3,1,3,3,3,4,3,4,2,1,Neutral or Dissatisfied
2070455,Male,41,Returning,4,3,2,3,4,1,3,5,2,2,4,3,Neutral or Dissatisfied
8954920,Male,54,Returning,2,2,4,5,2,2,4,3,5,5,2,2,Satisfied
6968745,Female,40,First-time,4,4,5,4,3,4,5,2,4,4,4,4,Satisfied
829535,Male,37,Returning,2,2,3,4,2,1,4,1,1,5,1,1,Neutral or Dissatisfied
2937078,Female,45,Returning,4,4,1,3,4,5,4,5,2,5,5,5,Satisfied
6486060,Male,51,Returning,1,1,5,4,1,4,4,4,5,3,4,1,Satisfied
6053725,Female,25,First-time,5,1,5,1,3,5,3,4,3,3,4,1,Neutral or Dissatisfied
2823644,Male,35,Returning,5,3,3,3,3,5,3,5,3,3,4,3,Neutral or Dissatisfied
3319340,Male,59,First-time,1,1,3,1,3,1,1,5,1,1,4,1,Neutral or Dissatisfied
6084409,Female,33,Returning,5,5,5,5,3,4,4,5,4,4,5,5,Satisfied
9852779,Female,12,Returning,5,1,3,1,2,5,3,2,3,3,5,1,Neutral or Dissatisfied
7793392,Male,38,Returning,4,4,4,4,2,3,4,4,4,4,4,4,Satisfied
9661898,Male,29,Returning,1,1,1,4,1,4,4,2,4,4,4,1,Satisfied
3044765,Female,57,Returning,3,3,5,5,3,4,4,4,3,5,4,3,Satisfied
1081937,Female,53,Returning,4,3,5,5,4,3,5,3,5,5,3,4,Neutral or Dissatisfied
6428911,Male,24,First-time,3,3,3,3,5,4,1,3,1,1,4,3,Neutral or Dissatisfied
8566566,Male,49,Returning,5,5,4,2,5,5,2,5,2,2,3,2,Satisfied
8920024,Female,27,Returning,5,0,3,3,1,5,3,4,3,0,5,0,Satisfied
6669978,Male,58,Returning,2,2,4,5,2,2,3,2,4,1,2,2,Satisfied
2980784,Male,16,Returning,4,2,3,2,1,4,1,3,1,1,5,2,Neutral or Dissatisfied
9184842,Female,26,Returning,1,2,4,2,2,3,4,4,4,4,3,2,Neutral or Dissatisfied
9540885,Female,44,Returning,3,3,2,4,3,4,3,4,5,1,4,4,Satisfied
4954093,Male,49,Returning,5,2,3,2,3,3,3,2,3,3,4,2,Neutral or Dissatisfied
2970815,Female,12,Returning,5,2,4,2,5,4,2,2,2,2,4,2,Neutral or Dissatisfied
5401596,Male,38,Returning,2,1,1,1,3,2,4,4,4,4,4,1,Neutral or Dissatisfied
3253179,Female,42,Returning,2,2,4,5,2,5,3,4,2,2,5,4,Satisfied
9016444,Female,35,Returning,2,2,1,1,2,4,1,4,1,1,4,1,Neutral or Dissatisfied
9637755,Female,57,Returning,4,4,4,5,4,4,5,4,3,3,4,4,Satisfied
901562,Male,26,First-time,0,0,5,0,1,5,4,5,4,4,5,0,Satisfied
4041183,Female,8,Returning,3,3,2,3,3,2,3,3,3,3,3,3,Neutral or Dissatisfied
9340701,Female,65,First-time,2,2,5,2,5,5,5,3,5,5,5,2,Neutral or Dissatisfied
1816489,Male,54,Returning,1,1,5,4,1,4,4,4,3,4,4,1,Satisfied
5629817,Female,40,Returning,4,4,2,2,4,3,2,5,2,2,4,2,Neutral or Dissatisfied
1113814,Male,69,Returning,5,3,2,3,3,5,3,3,3,3,1,3,Neutral or Dissatisfied
1126338,Female,26,First-time,4,2,4,2,3,3,4,3,4,4,4,2,Neutral or Dissatisfied
2287577,Male,21,First-time,4,5,3,5,2,4,5,4,5,5,5,5,Satisfied
4532175,Male,66,Returning,5,2,1,2,4,5,4,2,3,3,4,2,Neutral or Dissatisfied
1525970,Female,57,Returning,5,5,2,5,5,4,4,4,4,2,4,4,Satisfied
8141035,Female,42,Returning,5,4,3,4,4,3,5,4,3,5,3,4,Neutral or Dissatisfied
3804185,Male,25,Returning,3,3,1,4,3,1,3,4,3,3,2,3,Satisfied
1446502,Male,30,Returning,5,5,2,4,5,2,4,2,4,4,1,4,Satisfied
6630475,Male,48,Returning,4,3,5,3,5,5,3,2,3,3,5,3,Neutral or Dissatisfied
7944506,Female,24,First-time,3,4,3,4,4,3,2,3,2,2,5,4,Satisfied
2773013,Female,38,Returning,3,2,5,3,3,4,1,4,2,1,4,3,Satisfied
9550898,Female,49,Returning,2,4,4,4,4,1,4,4,4,5,1,4,Satisfied
342889,Male,45,Returning,5,4,3,5,5,5,4,5,4,4,5,5,Satisfied
8831627,Male,44,Returning,1,1,5,4,1,5,5,5,3,4,5,1,Satisfied
4992083,Female,37,Returning,3,5,5,3,3,1,3,3,3,3,1,3,Satisfied
5740533,Female,26,Returning,4,4,1,3,4,3,2,1,2,2,4,2,Neutral or Dissatisfied
7915878,Male,25,Returning,5,3,3,3,3,4,2,4,2,2,5,2,Neutral or Dissatisfied
9244613,Male,36,Returning,3,3,5,4,3,2,4,1,4,4,3,4,Satisfied
5759141,Male,59,Returning,3,3,5,3,3,5,4,3,4,4,5,3,Neutral or Dissatisfied
3028440,Male,64,Returning,5,0,3,4,4,5,4,5,3,2,5,0,Satisfied
9962300,Male,41,Returning,2,1,3,4,2,4,4,4,5,2,4,2,Satisfied
9443579,Male,12,Returning,3,4,1,4,3,3,2,4,2,2,3,4,Neutral or Dissatisfied
9779851,Male,58,Returning,1,1,4,5,1,5,5,3,5,5,3,5,Satisfied
1887522,Female,38,Returning,5,5,3,3,5,3,3,3,4,2,3,3,Neutral or Dissatisfied
6864159,Female,41,First-time,5,5,1,1,5,2,1,4,1,5,5,5,Satisfied
3030328,Female,15,Returning,5,5,3,5,3,4,3,4,5,5,5,5,Satisfied
9633289,Male,33,Returning,3,3,2,5,3,1,4,1,5,5,3,3,Satisfied
3488472,Male,58,Returning,3,3,2,5,3,4,4,4,1,1,4,3,Satisfied
5724679,Male,38,Returning,3,3,2,3,3,3,4,3,4,4,4,3,Neutral or Dissatisfied
536241,Female,40,First-time,4,4,2,4,5,1,5,1,5,5,5,4,Neutral or Dissatisfied
3531768,Female,43,Returning,5,5,5,4,1,4,5,5,4,4,4,5,Satisfied
2560758,Female,61,Returning,5,3,1,1,3,3,1,5,1,3,4,3,Neutral or Dissatisfied
9213665,Female,50,Returning,5,5,3,4,5,4,4,4,5,3,4,5,Satisfied
7611349,Female,37,Returning,5,5,1,5,5,1,5,2,5,5,3,5,Satisfied
4753835,Female,29,Returning,2,2,2,2,2,4,2,4,2,2,5,2,Satisfied
7166402,Male,25,Returning,1,1,4,2,1,2,2,1,2,2,4,2,Neutral or Dissatisfied
3770112,Female,22,Returning,5,2,3,2,3,2,4,3,4,4,5,2,Neutral or Dissatisfied
2913281,Male,48,Returning,4,4,5,5,4,4,5,4,4,2,4,4,Satisfied
4816888,Female,69,Returning,3,4,1,2,3,4,2,4,1,1,4,1,Neutral or Dissatisfied
6173757,Male,19,Returning,1,3,3,3,4,2,4,1,4,4,3,3,Neutral or Dissatisfied
5985420,Female,52,Returning,5,5,5,4,5,4,5,4,5,3,4,5,Satisfied
8102934,Male,41,Returning,4,4,5,4,4,5,4,5,3,3,5,4,Satisfied
7213316,Male,30,Returning,3,1,4,1,3,2,2,2,2,2,4,2,Neutral or Dissatisfied
6817428,Female,15,Returning,1,2,2,2,3,2,1,1,1,1,3,2,Neutral or Dissatisfied
2292678,Female,54,Returning,2,2,3,5,2,4,4,4,5,2,4,2,Satisfied
7302571,Male,15,Returning,5,3,3,3,5,4,2,3,2,2,5,3,Neutral or Dissatisfied
7591592,Male,39,Returning,5,5,3,4,5,1,4,2,4,4,4,4,Satisfied
2268792,Male,38,Returning,4,1,3,3,4,1,3,1,1,4,1,1,Neutral or Dissatisfied
1220273,Female,36,Returning,1,1,2,3,1,3,3,5,3,3,4,3,Neutral or Dissatisfied
6618114,Male,49,Returning,5,5,5,4,5,4,4,4,5,4,4,5,Satisfied
9630652,Male,36,Returning,2,2,1,3,2,4,4,4,3,5,4,4,Neutral or Dissatisfied
3802219,Female,51,Returning,1,1,1,4,1,5,3,5,2,3,5,1,Satisfied
4899501,Male,47,Returning,2,2,4,4,2,4,4,5,3,3,4,2,Satisfied
3864983,Male,31,Returning,1,1,4,2,1,3,2,3,2,2,2,1,Satisfied
7499086,Female,7,Returning,5,2,3,2,1,4,5,3,5,5,5,2,Neutral or Dissatisfied
3122035,Female,31,Returning,4,3,5,3,3,4,4,2,4,4,4,3,Neutral or Dissatisfied
4062230,Male,66,Returning,4,4,4,4,4,3,4,4,4,4,1,4,Satisfied
1794646,Male,34,Returning,2,2,2,5,2,4,5,5,5,5,5,5,Satisfied
9966416,Female,35,Returning,3,3,3,4,3,3,4,2,4,4,2,4,Satisfied
8587266,Male,46,Returning,1,1,1,4,1,1,4,3,4,4,3,4,Satisfied
4024866,Female,34,Returning,1,2,2,2,4,4,1,5,1,1,3,1,Neutral or Dissatisfied
5305472,Female,27,Returning,4,4,4,4,4,4,4,3,4,4,5,4,Satisfied
2294059,Male,20,First-time,0,5,3,5,1,5,2,5,2,2,5,4,Satisfied
2573040,Female,29,Returning,1,1,1,3,1,3,4,5,4,4,3,4,Neutral or Dissatisfied
5575617,Male,14,Returning,3,1,2,1,3,4,4,4,3,3,3,1,Neutral or Dissatisfied
5528158,Female,23,First-time,0,2,5,2,3,5,2,5,2,2,4,2,Neutral or Dissatisfied
2315146,Female,21,Returning,3,2,3,2,3,4,3,1,3,3,5,2,Neutral or Dissatisfied
1747486,Female,54,Returning,4,4,4,4,4,5,4,4,4,4,3,4,Satisfied
5622286,Female,56,Returning,4,4,1,3,4,2,2,2,3,2,2,2,Neutral or Dissatisfied
5024460,Female,42,Returning,5,3,4,4,4,2,4,3,5,5,2,3,Neutral or Dissatisfied
4563342,Female,12,Returning,3,2,3,2,2,3,1,1,1,1,2,2,Neutral or Dissatisfied
6477555,Male,7,Returning,4,3,5,3,3,4,4,4,4,4,5,3,Neutral or Dissatisfied
6371153,Male,39,Returning,2,2,3,5,2,3,5,1,5,5,3,5,Satisfied
5335158,Female,51,Returning,4,4,5,5,4,4,4,4,3,4,4,4,Satisfied
7543312,Female,41,Returning,1,1,5,2,1,4,2,4,2,2,2,2,Satisfied
5130648,Male,57,Returning,5,2,5,5,5,5,4,5,5,3,5,5,Satisfied
4272351,Male,47,Returning,4,4,4,5,4,5,4,5,4,4,5,4,Satisfied
8443613,Female,46,Returning,2,2,4,5,2,4,5,4,1,1,4,4,Satisfied
4517376,Female,80,Returning,1,1,2,4,1,5,4,4,4,2,5,5,Neutral or Dissatisfied
221646,Male,32,Returning,5,3,4,3,3,5,1,2,3,3,4,3,Neutral or Dissatisfied
5285527,Female,38,First-time,4,4,4,4,3,1,2,2,2,2,3,5,Satisfied
4957378,Male,39,Returning,5,5,1,3,5,3,4,3,1,1,3,4,Neutral or Dissatisfied
879495,Male,16,Returning,4,4,3,4,4,1,4,5,4,4,3,4,Satisfied
632398,Female,51,Returning,4,4,3,2,4,4,1,4,5,1,4,4,Satisfied
706419,Female,69,Returning,4,2,3,4,3,3,4,2,4,3,3,2,Neutral or Dissatisfied
8966257,Female,42,Returning,3,1,3,4,3,3,5,4,5,5,3,3,Satisfied
6262946,Male,36,Returning,2,3,4,4,2,2,3,2,3,1,2,1,Neutral or Dissatisfied
5386928,Female,22,First-time,0,3,2,3,2,5,1,3,5,5,3,3,Neutral or Dissatisfied
9318433,Female,37,Returning,5,3,3,3,3,2,3,4,3,3,3,3,Neutral or Dissatisfied
5092266,Female,62,Returning,4,1,4,3,2,2,4,1,4,3,2,1,Neutral or Dissatisfied
2632773,Female,22,Returning,1,1,1,3,1,3,3,5,3,3,3,3,Neutral or Dissatisfied
1907294,Male,56,Returning,2,4,4,5,2,4,4,5,4,2,4,2,Satisfied
9278694,Male,24,First-time,2,1,2,1,4,2,2,5,2,2,3,1,Neutral or Dissatisfied
6442587,Female,36,First-time,3,3,4,3,3,1,3,4,3,3,3,3,Neutral or Dissatisfied
8177887,Male,40,Returning,1,5,4,4,1,5,4,5,4,3,5,1,Satisfied
7819324,Female,59,Returning,2,2,5,5,2,4,4,4,4,2,4,2,Satisfied
5397064,Female,47,Returning,4,3,5,3,4,3,2,4,5,4,3,4,Satisfied
2411089,Female,47,Returning,5,5,3,5,5,4,5,4,4,4,4,5,Satisfied
5239618,Male,50,Returning,4,4,1,4,4,4,4,4,4,1,4,4,Neutral or Dissatisfied
7756405,Male,41,Returning,2,2,3,5,2,3,4,3,4,4,3,2,Satisfied
2075005,Female,64,Returning,3,2,2,4,4,5,3,2,1,5,5,3,Neutral or Dissatisfied
4081926,Female,23,First-time,4,1,3,1,2,4,3,2,5,5,5,2,Neutral or Dissatisfied
7103952,Male,18,Returning,4,4,2,1,4,2,1,1,1,1,3,1,Neutral or Dissatisfied
5160272,Female,34,Returning,2,2,2,2,4,4,4,4,5,5,3,2,Neutral or Dissatisfied
3803623,Male,58,Returning,5,1,5,1,4,3,4,3,3,3,4,1,Neutral or Dissatisfied
5954537,Female,29,Returning,1,3,1,3,4,3,2,2,2,2,3,3,Neutral or Dissatisfied
7656843,Female,25,First-time,5,2,3,2,3,3,3,2,3,3,4,2,Neutral or Dissatisfied
3188453,Male,34,Returning,5,0,2,0,3,3,2,4,4,4,3,3,Neutral or Dissatisfied
4669916,Male,27,First-time,3,3,4,3,4,4,2,3,2,2,4,3,Neutral or Dissatisfied
7889981,Female,42,Returning,2,2,5,5,2,2,5,2,3,2,2,2,Satisfied
8429834,Male,32,Returning,1,1,4,5,1,3,5,1,5,5,1,1,Satisfied
1420219,Female,29,First-time,3,3,3,3,4,1,1,1,1,1,4,3,Neutral or Dissatisfied
1897090,Female,42,Returning,1,4,3,4,1,4,5,4,5,3,4,1,Satisfied
6672538,Female,68,Returning,4,4,4,4,4,1,4,2,2,5,1,1,Neutral or Dissatisfied
5920403,Male,20,First-time,4,4,3,4,2,1,5,3,5,5,4,4,Satisfied
2321371,Female,41,First-time,3,3,2,3,1,2,4,2,4,4,2,3,Neutral or Dissatisfied
5216191,Male,29,First-time,0,0,3,0,2,5,1,5,1,1,5,0,Satisfied
573286,Male,32,Returning,3,5,5,4,5,5,4,5,4,4,5,5,Satisfied
9784890,Female,48,Returning,1,1,5,3,1,2,5,2,3,3,2,1,Satisfied
2984181,Female,47,Returning,3,3,4,4,3,5,2,5,5,2,5,5,Satisfied
3292135,Male,52,Returning,4,3,5,3,1,4,1,3,2,2,4,3,Neutral or Dissatisfied
1249468,Female,33,Returning,2,2,3,3,2,3,4,2,2,4,3,4,Neutral or Dissatisfied
5714850,Male,55,Returning,5,5,3,3,5,4,3,1,3,3,2,5,Satisfied
7605310,Male,69,Returning,5,1,1,1,3,2,1,3,1,1,5,1,Neutral or Dissatisfied
32731,Female,29,Returning,5,0,5,0,1,4,3,4,3,3,5,1,Neutral or Dissatisfied
2222423,Male,32,Returning,5,3,2,5,5,4,5,5,5,5,2,5,Satisfied
315990,Male,25,First-time,0,4,4,4,5,3,3,5,3,3,5,4,Neutral or Dissatisfied
4072189,Male,26,First-time,3,3,2,3,4,3,2,2,2,2,3,3,Neutral or Dissatisfied
8112318,Male,27,First-time,5,3,3,3,2,1,2,3,2,2,5,3,Neutral or Dissatisfied
5887746,Male,9,Returning,1,1,3,1,4,2,4,5,4,4,4,1,Neutral or Dissatisfied
269900,Female,33,Returning,5,2,4,2,2,5,1,5,1,1,5,2,Neutral or Dissatisfied
2145164,Female,63,Returning,3,2,2,3,2,3,4,3,3,3,3,3,Neutral or Dissatisfied
259059,Female,60,Returning,1,1,4,4,1,4,4,3,4,4,4,1,Satisfied
3079112,Female,66,Returning,5,0,2,3,1,5,3,0,5,5,5,4,Neutral or Dissatisfied
3899734,Male,43,Returning,5,1,3,5,1,5,5,1,3,3,5,1,Neutral or Dissatisfied
6597821,Male,26,Returning,1,1,5,5,1,3,5,3,5,5,5,1,Satisfied
6076837,Male,34,First-time,3,3,3,3,4,4,5,5,5,5,5,3,Neutral or Dissatisfied
2115764,Male,36,Returning,4,1,4,5,1,4,5,4,4,4,4,0,Satisfied
550506,Female,15,Returning,5,5,3,5,1,5,3,5,3,3,4,5,Satisfied
7192171,Female,45,Returning,2,2,5,5,2,5,5,5,4,4,5,2,Satisfied
7838991,Female,27,Returning,4,3,5,4,3,3,4,5,4,4,4,3,Satisfied
3242359,Female,27,Returning,3,3,5,5,3,4,5,2,5,5,4,5,Satisfied
3155385,Female,20,First-time,3,3,2,3,4,2,4,3,4,4,4,2,Neutral or Dissatisfied
6436966,Male,10,Returning,2,1,4,1,2,2,5,4,5,5,3,1,Neutral or Dissatisfied
5742499,Female,14,First-time,0,0,5,0,2,3,4,3,4,4,4,0,Satisfied
8044629,Female,59,Returning,5,5,4,4,5,1,3,1,4,5,1,1,Neutral or Dissatisfied
4460007,Female,69,Returning,4,2,3,4,1,3,4,2,4,2,3,2,Neutral or Dissatisfied
8497526,Male,63,Returning,1,2,4,2,4,1,4,5,1,1,4,2,Neutral or Dissatisfied
4819744,Male,28,Returning,3,3,4,5,3,4,5,3,5,5,4,3,Satisfied
6515170,Male,41,Returning,3,3,2,5,3,2,5,5,5,5,3,5,Satisfied
1994418,Female,20,First-time,2,5,3,5,3,4,3,2,3,3,5,5,Satisfied
8135250,Male,28,First-time,3,4,2,4,3,2,1,3,1,1,3,3,Neutral or Dissatisfied
6049101,Female,25,First-time,2,3,1,3,2,4,3,2,3,3,2,3,Neutral or Dissatisfied
1707116,Female,30,Returning,5,5,4,5,4,4,4,4,4,4,5,5,Satisfied
5539761,Male,38,Returning,5,5,4,2,5,5,1,4,2,4,5,5,Satisfied
7345691,Female,60,Returning,3,3,3,5,3,4,5,4,5,2,4,3,Satisfied
1951980,Female,44,Returning,1,3,3,4,1,5,5,5,3,2,5,1,Satisfied
811212,Male,22,Returning,4,4,4,5,4,4,5,2,5,5,5,4,Satisfied
1682713,Male,22,First-time,4,5,3,5,3,4,3,5,3,3,5,5,Satisfied
5766926,Female,14,Returning,5,2,5,2,4,4,4,1,4,4,3,2,Neutral or Dissatisfied
3674835,Male,23,First-time,2,3,3,3,1,1,1,1,1,1,1,3,Neutral or Dissatisfied
8777116,Female,20,Returning,5,5,2,1,5,4,1,5,1,1,4,1,Neutral or Dissatisfied
3845365,Female,43,Returning,3,3,5,5,3,4,5,4,4,3,4,3,Satisfied
3562475,Male,8,Returning,4,4,4,2,4,3,3,3,2,2,3,2,Neutral or Dissatisfied
3788886,Male,32,Returning,3,3,4,2,3,2,2,1,2,2,4,2,Neutral or Dissatisfied
886362,Female,74,Returning,2,2,3,1,2,4,4,4,5,2,4,2,Satisfied
5520760,Female,24,First-time,3,3,2,3,3,3,5,5,5,5,4,3,Neutral or Dissatisfied
31467,Female,42,Returning,1,1,4,4,1,5,5,5,3,5,5,1,Satisfied
4468027,Female,56,Returning,1,1,5,4,1,4,2,4,1,1,4,1,Satisfied
3903680,Male,28,Returning,1,5,3,3,1,3,3,3,3,3,3,3,Neutral or Dissatisfied
2073754,Male,43,Returning,1,5,2,5,4,1,3,3,3,3,3,4,Neutral or Dissatisfied
7258009,Female,17,Returning,3,4,3,4,5,4,3,5,3,3,2,4,Neutral or Dissatisfied
7214892,Male,30,Returning,1,3,1,3,2,3,5,1,5,5,3,3,Neutral or Dissatisfied
2202337,Female,43,Returning,1,1,5,5,1,3,5,4,3,5,3,1,Satisfied
208162,Male,27,First-time,3,3,3,3,3,4,1,2,4,4,4,4,Satisfied
9786111,Female,40,Returning,3,0,2,0,4,5,1,2,1,1,5,5,Satisfied
1273635,Female,51,Returning,5,5,1,1,5,2,2,2,1,1,2,2,Neutral or Dissatisfied
5031695,Female,11,Returning,2,2,2,2,2,1,2,3,2,2,4,2,Neutral or Dissatisfied
4487993,Female,17,Returning,4,3,3,3,4,3,4,5,4,4,4,3,Neutral or Dissatisfied
702994,Female,54,Returning,1,1,4,3,1,2,3,2,2,5,2,2,Neutral or Dissatisfied
4018291,Male,38,Returning,3,3,4,5,3,5,4,5,5,2,5,3,Satisfied
7115325,Female,40,Returning,5,5,2,4,5,3,4,3,1,4,3,3,Neutral or Dissatisfied
5724989,Male,67,Returning,4,1,5,1,3,4,4,2,4,4,4,1,Neutral or Dissatisfied
9717487,Male,46,Returning,3,3,3,1,3,4,2,5,2,2,1,1,Neutral or Dissatisfied
1699291,Female,60,Returning,3,3,4,5,4,3,2,3,4,1,3,3,Neutral or Dissatisfied
7417953,Female,68,Returning,1,3,2,4,3,2,3,3,3,3,2,3,Neutral or Dissatisfied
3413335,Female,46,Returning,3,3,1,3,3,1,2,1,3,4,1,1,Neutral or Dissatisfied
8633818,Male,63,Returning,1,1,1,1,1,4,1,4,1,1,4,1,Neutral or Dissatisfied
8085325,Male,30,First-time,3,1,1,1,4,2,4,3,4,4,4,2,Neutral or Dissatisfied
8180559,Female,37,Returning,3,3,2,4,3,5,4,5,4,4,5,3,Satisfied
5824062,Male,59,Returning,3,3,3,3,4,3,3,5,3,3,4,3,Neutral or Dissatisfied
344834,Male,42,Returning,3,2,1,2,3,3,5,3,5,5,4,2,Neutral or Dissatisfied
1375139,Male,41,Returning,5,5,3,2,5,2,1,2,1,5,2,5,Satisfied
5462209,Male,60,Returning,5,2,3,4,5,4,4,4,4,3,4,5,Satisfied
9298426,Male,11,Returning,3,3,4,3,3,3,5,2,5,5,2,3,Neutral or Dissatisfied
